gkz;jahr;haushaltskonto-hinweis;haushaltskonto-hinweis-name;haushaltskonto-ansatz;ansatzbezeichnung;haushaltskonto-post;kontenbezeichnung;soll-rj
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";523;"Geldbezüge der nicht ganzjährig beschäftigter Arbeiter";1338,75
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";560;Reisegebühren;186,25
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";565;Mehrleistungsvergütungen;24465,65
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";566;"Zuwendung aus Anlass von Dienstjubiläen";4163,15
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";569;"Sonstige Nebengebühren";2310,81
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";4898,49
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";20055,88
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";966,72
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";600;Strom;97383,73
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";601;Gas;608,62
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";612;"Instandhaltung von Wasser- und Kanalisationsanlagen";432280,21
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";616;"Instandhaltung von Maschinen und maschinellen Anlagen";26681,73
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";617;"Instandhaltung von Fahrzeugen";5398,41
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";618;"Instandhaltung von sonstigen Anlagen";3022,82
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";619;"Instandhaltung von Sonderanlagen";-925,00
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";620;"Personen- und Gütertransporte";149431,96
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";630;Postdienste;700,00
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";631;Telekommunikationsdienste;954,18
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";641;Prüfungskosten;15141,50
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";650;"Zinsen für Finanzschulden - Inland";99630,89
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";670;Versicherungen;13136,22
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";701;Pachtzinse;121,27
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";57928,43
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";728;"Entgelte für sonstige Leistungen";391941,39
32135;2018;1;"ordentliche Ausgaben";851;"Betriebe der Abwasserbeseitigung";910;"Verrechnung zwischen ordentlichem und außerordentlichem Haushalt (Zuführungen bzw. Rückführeungen)";472000,00
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";043;Betriebsausstattung;355,98
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";70085,83
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";124,96
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";457;Druckwerke;176,00
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";52948,26
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";560;Reisegebühren;106,35
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";565;Mehrleistungsvergütungen;4041,99
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";566;"Zuwendung aus Anlass von Dienstjubiläen";832,63
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";569;"Sonstige Nebengebühren";481,01
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1905,45
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";11135,11
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";560,40
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";600;Strom;3172,47
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";601;Gas;2839,94
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";612;"Instandhaltung von Wasser- und Kanalisationsanlagen";9649,90
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";617;"Instandhaltung von Fahrzeugen";16269,58
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";631;Telekommunikationsdienste;328,41
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";641;Prüfungskosten;330,00
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";650;"Zinsen für Finanzschulden - Inland";13469,91
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";670;Versicherungen;1526,68
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";700;Mietzinse;1840,84
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";1756,43
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";728;"Entgelte für sonstige Leistungen";226338,65
32135;2018;1;"ordentliche Ausgaben";852;"Betriebe der Müllbeseitigung";769;"Gewinnentnahmen der Gemeinde von Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89)";42632,91
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";010;Gebäude;1664,00
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";341;"Investitionsdarlehen von Ländern, Landesfonds und Landeskammern";1971,74
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";114446,47
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";576,65
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";457;Druckwerke;163,77
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";40613,52
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";560;Reisegebühren;151,72
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";565;Mehrleistungsvergütungen;7272,29
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";569;"Sonstige Nebengebühren";168,80
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1388,17
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";8800,03
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";301,43
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";600;Strom;4616,97
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";601;Gas;7700,10
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";614;"Instandhaltung von Gebäuden";380657,93
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";617;"Instandhaltung von Fahrzeugen";57,70
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";650;"Zinsen für Finanzschulden - Inland";4774,29
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";670;Versicherungen;7525,59
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";690;Schadensfälle;10878,29
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";700;Mietzinse;584344,09
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";701;Pachtzinse;2339,41
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";702;"Ausgaben für Finanzierungsleasing";135891,14
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";16324,97
32135;2018;1;"ordentliche Ausgaben";853;"Betriebe für die Einrichtung und Verwaltung von Wohn- und Geschäftsgebäuden";728;"Entgelte für sonstige Leistungen";33459,36
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";043;Betriebsausstattung;23083,38
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";19373,28
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";560;Reisegebühren;240,50
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";565;Mehrleistungsvergütungen;3277,82
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";569;"Sonstige Nebengebühren";73,00
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";980,45
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";4529,13
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";296,33
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";600;Strom;8213,01
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";614;"Instandhaltung von Gebäuden";9463,75
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";617;"Instandhaltung von Fahrzeugen";767,55
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";618;"Instandhaltung von sonstigen Anlagen";7140,48
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";631;Telekommunikationsdienste;461,21
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";657;Geldverkehrsspesen;1262,31
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";670;Versicherungen;7504,66
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";700;Mietzinse;15369,75
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";9496,28
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";728;"Entgelte für sonstige Leistungen";31861,25
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";729;"Sonstige Ausgaben";3878,57
32135;2018;1;"ordentliche Ausgaben";859;"Sonstige Betriebe mit marktbestimmter Tätigkeit";769;"Gewinnentnahmen der Gemeinde von Unternehmungen und marktbestimmten Betrieben der Gemeinde (Abschnitte 85 bis 89)";51736,42
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;401;"Materialien (soweit nicht zugeordnet)";5822,30
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;611;"Instandhaltung von Straßenbauten";4925,24
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;617;"Instandhaltung von Fahrzeugen";9461,96
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;631;Telekommunikationsdienste;41,67
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;670;Versicherungen;1540,44
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";429,36
32135;2018;1;"ordentliche Ausgaben";866;Forstgüter;728;"Entgelte für sonstige Leistungen";322970,70
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;298;Rücklagen;75000,00
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";73207,66
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";13176,21
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;560;Reisegebühren;12,35
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;565;Mehrleistungsvergütungen;3554,75
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;566;"Zuwendung aus Anlass von Dienstjubiläen";832,63
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;569;"Sonstige Nebengebühren";414,10
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";714,85
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";3002,10
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";113,84
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;600;Strom;8538,14
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;617;"Instandhaltung von Fahrzeugen";1276,23
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;618;"Instandhaltung von sonstigen Anlagen";6917,01
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;631;Telekommunikationsdienste;1432,10
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;650;"Zinsen für Finanzschulden - Inland";7465,10
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;670;Versicherungen;2338,41
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;701;Pachtzinse;3165,12
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";24365,43
32135;2018;1;"ordentliche Ausgaben";870;Elektrizitätsversorgung;728;"Entgelte für sonstige Leistungen";25768,31
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";043;Betriebsausstattung;393,81
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";6882,45
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";454;Reinigungsmittel;710,98
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";29109,25
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";77087,21
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";523;"Geldbezüge der nicht ganzjährig beschäftigter Arbeiter";2655,58
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";560;Reisegebühren;237,60
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";565;Mehrleistungsvergütungen;20345,23
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";569;"Sonstige Nebengebühren";775,22
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";4807,04
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";24762,97
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";1114,37
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";600;Strom;11704,91
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";601;Gas;4102,08
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";603;Wärme;6983,51
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";614;"Instandhaltung von Gebäuden";11146,66
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";617;"Instandhaltung von Fahrzeugen";933,40
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";618;"Instandhaltung von sonstigen Anlagen";501,21
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";631;Telekommunikationsdienste;262,37
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";650;"Zinsen für Finanzschulden - Inland";2977,17
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";670;Versicherungen;13955,47
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";700;Mietzinse;147034,00
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";24890,21
32135;2018;1;"ordentliche Ausgaben";894;"Stadthallen, Kongresshäuser";728;"Entgelte für sonstige Leistungen";90223,47
32135;2018;1;"ordentliche Ausgaben";900;"Gesonderte Verwaltung";456;"Schreib-, Zeichen- und sonstige Büromittel";84,93
32135;2018;1;"ordentliche Ausgaben";900;"Gesonderte Verwaltung";457;Druckwerke;511,72
32135;2018;1;"ordentliche Ausgaben";900;"Gesonderte Verwaltung";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";228265,35
32135;2018;1;"ordentliche Ausgaben";900;"Gesonderte Verwaltung";520;"Geldbezüge der Geldbezüge der ganzjährig beschäftigten Angestellten";7778,97
32135;2018;1;"ordentliche Ausgaben";900;"Gesonderte Verwaltung";523;"Geldbezüge der nicht ganzjährig beschäftigter Arbeiter";6020,35
