Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;720;0000000;4120;"Nicht voranschlagswirksame Gebarung";"Jagdpachtschilling Tulln";4530,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;720;0000000;4220;"Nicht voranschlagswirksame Gebarung";"Jagdpachtschilling Tulln";4530,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;900;0000000;4120;"Nicht voranschlagswirksame Gebarung";"Tullner Zehner";44230,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;900;0000000;4220;"Nicht voranschlagswirksame Gebarung";"Tullner Zehner";40850,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;990;0000000;4120;"Nicht voranschlagswirksame Gebarung";"Hausverwaltung GEDESAG Einn.";580627,84
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;369;990;0000000;4220;"Nicht voranschlagswirksame Gebarung";"Hausverwaltung GEDESAG Einn.";486982,96
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;371;000;0000000;4120;"Nicht voranschlagswirksame Gebarung";"Umsatzsteuer Verrechnungskonto – Zahllast ";696128,53
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;371;000;0000000;4220;"Nicht voranschlagswirksame Gebarung";"Umsatzsteuer Verrechnungskonto – Zahllast ";696128,53
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;379;099;0000000;4120;"Nicht voranschlagswirksame Gebarung";Ausgleichskonto;11009186,05
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;999;000;379;099;0000000;4220;"Nicht voranschlagswirksame Gebarung";Ausgleichskonto;11013900,85
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;670;000;0000000;3222;"GEWÄHLTE GEMEINDEORGANE";"Versicherungen (Haftpfl.Unfall)";266,53
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;721;000;0000000;3225;"GEWÄHLTE GEMEINDEORGANE";"Bezüge der Organe";612100,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;721;100;0000000;3225;"GEWÄHLTE GEMEINDEORGANE";"Reisegebühren - Pauschale";781,28
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;723;000;0000000;3225;"GEWÄHLTE GEMEINDEORGANE";"Reisekosten und Diäten";141,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;728;000;0000000;3225;"GEWÄHLTE GEMEINDEORGANE";Schulungskosten;32817,39
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;752;000;0000000;3231;"GEWÄHLTE GEMEINDEORGANE";"Pensionskosten ehem. Bürgermeister ";54873,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;000;000;861;000;0000000;3121;"GEWÄHLTE GEMEINDEORGANE";Pensionssicherungsbeitrag;1667,84
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;400;000;0000000;3221;GEMEINDE-DIREKTION;"Geringwertige Wirtschaftsgüter (GWG)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;456;000;0000000;3221;GEMEINDE-DIREKTION;Büromaterial;23951,20
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;457;000;0000000;3221;GEMEINDE-DIREKTION;"Gesetzblätter, Drucksorten";1803,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;510;000;0000000;3211;GEMEINDE-DIREKTION;"Geldbezüge Vertragsbedienstete der Verwaltung";351006,35
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;520;000;0000000;3211;GEMEINDE-DIREKTION;"Geldbezüge ganzjährig beschäftigten Angestellten";4666,67
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;565;000;0000000;3211;GEMEINDE-DIREKTION;Mehrleistungsvergütungen;86305,35
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;569;000;0000000;3211;GEMEINDE-DIREKTION;"Sonstige Nebengebühren";1749,07
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;580;000;0000000;3212;GEMEINDE-DIREKTION;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";9313,92
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;582;000;0000000;3212;GEMEINDE-DIREKTION;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";67672,10
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;617;000;0000000;3224;GEMEINDE-DIREKTION;"Fahrzeug- und Maschinenkosten";2451,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;631;000;0000000;3222;GEMEINDE-DIREKTION;Telekommunikationsdienste;1396,10
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;670;000;0000000;3222;GEMEINDE-DIREKTION;"Versicherungen, Amtshaftpflicht";23626,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;724;000;0000000;3225;GEMEINDE-DIREKTION;Reisegebühren;164,93
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;728;500;0000000;3225;GEMEINDE-DIREKTION;"Leistungsentgelte an Firmen";21536,23
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;728;800;0000000;3225;GEMEINDE-DIREKTION;"Vergütung Bauhofleistungen";968,58
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;816;000;0000000;3114;GEMEINDE-DIREKTION;Personalkostenersatz;239923,95
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;829;200;0000000;3116;GEMEINDE-DIREKTION;"Papierkostenersätze (Schulen)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;010;000;860;000;0000000;3121;GEMEINDE-DIREKTION;"Bundessozialamt / AMS-Zuschuss";28626,24
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;400;000;0000000;3221;PERSONALAMT;"Geringwertige Wirtschaftsgüter (GWG)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;510;000;0000000;3211;PERSONALAMT;"Geldbezüge Vertragsbedienstete der Verwaltung";137560,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;565;000;0000000;3211;PERSONALAMT;Mehrleistungsvergütungen;13827,34
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;569;000;0000000;3211;PERSONALAMT;"Sonstige Nebengebühren";840,14
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;580;000;0000000;3212;PERSONALAMT;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5628,80
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;582;000;0000000;3212;PERSONALAMT;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";27449,86
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;710;000;0000000;3225;PERSONALAMT;"Öffentliche Abgaben";17673,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;011;000;724;000;0000000;3225;PERSONALAMT;Reisegebühren;142,63
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;042;000;2000000;3415;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Amts- und Betriebsausstattung";858,39
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;400;000;0000000;3221;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Geringwertige Wirtschaftsgüter (GWG)";804,25
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;457;000;0000000;3221;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";Druckwerke;48050,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;510;000;0000000;3211;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Geldbezüge Vertragsbedienstete der Verwaltung";91461,32
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;565;000;0000000;3211;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";Mehrleistungsvergütungen;13792,86
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;569;000;0000000;3211;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Sonstige Nebengebühren";392,16
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;580;000;0000000;3212;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";3922,63
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;582;000;0000000;3212;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";22188,47
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;617;000;0000000;3224;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Fahrzeug- und Maschinenkosten";33,75
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;630;000;0000000;3222;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";Porto;9901,06
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;631;000;0000000;3222;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";Telekommunikationsdienste;322,51
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;724;000;0000000;3225;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";Reisegebühren;542,10
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;728;000;0000000;3225;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Sonstige Ausgaben";62089,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;728;100;0000000;3225;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Neue Medien";25842,30
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;728;800;0000000;3225;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Vergütung Bauhofleistungen";319,82
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;015;000;810;000;0000000;3114;"BÜRGERKOMMUNIKATION UND ÖFFENTLICHKEITSARBEIT";"Einnahmen aus Inseraten";17798,67
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;042;000;2000000;3415;"ELEKTRONISCHE DATENVERARBEITUNG";Amtsausstattung;34396,68
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;042;200;2000000;3415;"ELEKTRONISCHE DATENVERARBEITUNG";"EDV-Ausstattung GIS";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;070;000;2000000;3411;"ELEKTRONISCHE DATENVERARBEITUNG";"Aktivierungsfähige Rechte (immaterielle Vermögenswerte)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;400;000;0000000;3221;"ELEKTRONISCHE DATENVERARBEITUNG";"Geringwertige Wirtschaftsgüter (GWG)";4016,81
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;456;000;0000000;3221;"ELEKTRONISCHE DATENVERARBEITUNG";Büromaterial;4301,32
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;510;000;0000000;3211;"ELEKTRONISCHE DATENVERARBEITUNG";"Geldbezüge Vertragsbedienstete der Verwaltung";199438,53
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;565;000;0000000;3211;"ELEKTRONISCHE DATENVERARBEITUNG";Mehrleistungsvergütungen;18546,65
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;569;000;0000000;3211;"ELEKTRONISCHE DATENVERARBEITUNG";"Sonstige Nebengebühren";1321,06
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;580;000;0000000;3212;"ELEKTRONISCHE DATENVERARBEITUNG";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";2965,46
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;582;000;0000000;3212;"ELEKTRONISCHE DATENVERARBEITUNG";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";31481,45
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;616;000;0000000;3224;"ELEKTRONISCHE DATENVERARBEITUNG";"Instandhaltung der Maschinen";54,81
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;618;000;0000000;3224;"ELEKTRONISCHE DATENVERARBEITUNG";"Instandhaltung der Einrichtungen";475,20
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;618;200;0000000;3224;"ELEKTRONISCHE DATENVERARBEITUNG";Softwarewartung;-915,03
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;631;000;0000000;3222;"ELEKTRONISCHE DATENVERARBEITUNG";Telekommunikationsdienste;11013,45
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;724;000;0000000;3225;"ELEKTRONISCHE DATENVERARBEITUNG";Reisegebühren;513,79
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;728;000;0000000;3225;"ELEKTRONISCHE DATENVERARBEITUNG";Schulungskosten;6300,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;728;200;0000000;3225;"ELEKTRONISCHE DATENVERARBEITUNG";Softwarewartung;135351,06
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;728;300;0000000;3225;"ELEKTRONISCHE DATENVERARBEITUNG";"eGovernment Nutzungsentgelte (Fundinfo, Bürgerportal)";2622,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;728;500;0000000;3225;"ELEKTRONISCHE DATENVERARBEITUNG";"Leistungsentgelte an Firmen";39000,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;016;000;816;000;0000000;3114;"ELEKTRONISCHE DATENVERARBEITUNG";"Kostenbeiträge (Kostenersätze) für sonstige Leistungen";19162,53
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;019;000;723;100;0000000;3225;REPRÄSENTATIONEN;Repräsentation;1346,90
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;019;000;723;200;0000000;3225;REPRÄSENTATIONEN;Neujahrstreffen;28697,20
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;510;000;0000000;3211;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Geldbezüge Vertragsbedienstete der Verwaltung";135806,79
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;565;000;0000000;3211;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";Mehrleistungsvergütungen;4034,99
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;566;000;0000000;3212;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;569;000;0000000;3211;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Sonstige Nebengebühren";475,88
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;580;000;0000000;3212;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5206,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;582;000;0000000;3212;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";29810,23
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;724;000;0000000;3225;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";Reisegebühren;877,56
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;752;100;0000000;3231;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";"Beitrag Standesamts- u. Staatsb.verband";191728,80
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;022;000;827;000;0000000;3116;"STANDESAMT UND STAATSBÜRGERSCHAFTS EVIDENZ";Personalkostenersätze;176211,47
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;510;000;0000000;3211;EINWOHNER-(MELDE)AMT;"Geldbezüge Vertragsbedienstete der Verwaltung";89683,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;565;000;0000000;3211;EINWOHNER-(MELDE)AMT;Mehrleistungsvergütungen;15367,67
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;566;000;0000000;3212;EINWOHNER-(MELDE)AMT;"Zuwendungen aus Anlass von Dienstjubiläen";10238,26
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;569;000;0000000;3211;EINWOHNER-(MELDE)AMT;"Sonstige Nebengebühren";529,55
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;580;000;0000000;3212;EINWOHNER-(MELDE)AMT;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";2866,33
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;582;000;0000000;3212;EINWOHNER-(MELDE)AMT;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";25311,90
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;023;000;724;000;0000000;3225;EINWOHNER-(MELDE)AMT;Reisegebühren;209,28
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;024;000;400;000;0000000;3221;WAHLAMT;"Geringwertige Wirtschaftsgüter (GWG)";2058,00
